IncidentKey,DateKey,SomeMeasure,OtherMeasure
13102542167242070350,8621266116463847968,100,200
4971971915445221714,8621266116463847968,100,200
12013319708861879,8621266116463847968,100,200
16670765485766751262,8621266116463847968,100,200
7232440407356615747,8621266116463847968,100,200
2865057540745831801,8621266116463847968,100,200
14442135252847556536,8621266116463847968,100,200
8364155098350223714,8621266116463847968,100,200
14602320145826213020,8621266116463847968,100,200
11958475809495412294,8621266116463847968,100,200
15119763285249471482,8621266116463847968,100,200
7323333166266790225,8621266116463847968,100,200
15748871756718987274,8621266116463847968,100,200
1562981200988349941,8621266116463847968,100,200
18244729034751847887,8621266116463847968,100,200
2444159996526422266,8621266116463847968,100,200
4195644049203155929,8621266116463847968,100,200
6949355359727294324,8621266116463847968,100,200
17385683641450327200,8621266116463847968,100,200
8979397068896105911,8621266116463847968,100,200
6847194542505854533,8621266116463847968,100,200
1109679873526143309,8621266116463847968,100,200
17351640687104608765,8621266116463847968,100,200
10940479211909812987,8621266116463847968,100,200
15699522253322626615,8621266116463847968,100,200
9054712804640811253,8621266116463847968,100,200
6120339284977940920,8621266116463847968,100,200
10171581054065097059,8621266116463847968,100,200
13098570524557642431,8621266116463847968,100,200
4459695124721221036,8621266116463847968,100,200
7291106273554966992,8621266116463847968,100,200
7463366081023248405,8621266116463847968,100,200
14037588808372423052,8628945756120678332,100,200
9990191023282495955,8771409323489357463,100,200
11354565164471269949,8800277910042078785,100,200
4840631655011038658,8800277910042078785,100,200
5985108304777239407,8800277910042078785,100,200
14052540032150439844,8800277910042078785,100,200
17398135190045096533,8800277910042078785,100,200
10354562195830918712,8800277910042078785,100,200
4952493255147711469,8800277910042078785,100,200
3388057571027876355,8800277910042078785,100,200
8061461900960023614,8800277910042078785,100,200
346176613220261364,8800277910042078785,100,200
8649692023977515151,8800277910042078785,100,200
3333434707080895593,8800277910042078785,100,200
5130211579965104787,8800277910042078785,100,200
5693272575312128030,8800277910042078785,100,200
17780182979759020546,8800277910042078785,100,200
14088175302823508270,8800277910042078785,100,200
4470490529443027934,8800277910042078785,100,200
11879023748829370365,8800277910042078785,100,200
7544801290927221982,8800277910042078785,100,200
7697309889381271158,8800277910042078785,100,200
8342214758573260889,8800277910042078785,100,200
4478101086543484628,8800277910042078785,100,200
17855879283190538551,8800277910042078785,100,200
4736265369623710817,8800277910042078785,100,200
16260774061079097934,8800277910042078785,100,200
850776828688925982,8800277910042078785,100,200
4478185024418121436,8800277910042078785,100,200
13426176914968500003,8800277910042078785,100,200
2665016899240966709,8800277910042078785,100,200
3487803737008016603,8800277910042078785,100,200
7302217495541799734,8800277910042078785,100,200
3082051150860736180,8800277910042078785,100,200
366659564198839443,8800277910042078785,100,200
5155449531156450739,8800277910042078785,100,200
9269849493225928596,8800277910042078785,100,200
7746783740922327585,8800277910042078785,100,200
9177027028418844384,8800277910042078785,100,200
9581815598080130140,8800277910042078785,100,200
11527187666056044663,8800277910042078785,100,200
10388565125984452358,8800277910042078785,100,200
7998332012618230128,8800277910042078785,100,200
8500161203570676026,8800277910042078785,100,200
9484490279564774008,8800277910042078785,100,200
8335819375237946760,8800277910042078785,100,200
15257705187198585824,8800277910042078785,100,200
9394940967028548558,8800277910042078785,100,200
17629135627670179167,8800277910042078785,100,200
9187358594098920135,8800277910042078785,100,200
13508892087542037393,8800277910042078785,100,200
14543793921063766934,8800277910042078785,100,200
4664973634585943899,8800277910042078785,100,200
13376052723455721724,8800277910042078785,100,200
9234692450966157738,8800277910042078785,100,200
16094350291544352139,8800277910042078785,100,200
18391456537043804810,8800277910042078785,100,200
14003449942189283400,8800277910042078785,100,200
9850187734136951783,8800277910042078785,100,200
8568792574678674743,8800277910042078785,100,200
108310633507676453,8800277910042078785,100,200
584782630085491938,8800277910042078785,100,200
2830626755131161618,8800277910042078785,100,200
6878495706315077813,8800277910042078785,100,200
1073766240624041897,8800277910042078785,100,200
17577856269120293830,8800277910042078785,100,200
801419120977102474,8800277910042078785,100,200
15759007786714732015,8800277910042078785,100,200
13311385108011136261,8800277910042078785,100,200
7658503409376137613,8800277910042078785,100,200
16849994510993744974,8800277910042078785,100,200
9589615583096995610,8800277910042078785,100,200
3976155932654790191,8800277910042078785,100,200
13647141823434987316,8800277910042078785,100,200
14351490967274961315,8800277910042078785,100,200
79713248365527985,8800277910042078785,100,200
323305440954758609,8800277910042078785,100,200
14111164426241697015,8800277910042078785,100,200
12139331984059453550,8800277910042078785,100,200
1574304952412596978,8800277910042078785,100,200
13307540070127426056,8800277910042078785,100,200
7892357218259273390,8800277910042078785,100,200
7438665141428556780,8800277910042078785,100,200
12703413654939580346,8800277910042078785,100,200
17202940542106548009,8800277910042078785,100,200
1857091273117117134,8800277910042078785,100,200
17132054047485404347,8800277910042078785,100,200
360398465497275327,8800277910042078785,100,200
15819662741900575811,8800277910042078785,100,200
9675382118203633112,8800277910042078785,100,200
12458098722115840881,8800277910042078785,100,200
8658169972112141416,8800277910042078785,100,200
3377791274766674847,8800277910042078785,100,200
8307956393777756908,8800277910042078785,100,200
349425161382818875,8800277910042078785,100,200
12990492246430174899,8800277910042078785,100,200
6592059982410901871,8800277910042078785,100,200
5068404462486899771,8800277910042078785,100,200
438505571873242464,8800277910042078785,100,200
3679995280775624234,8800277910042078785,100,200
16993343946127147802,8800277910042078785,100,200
7573811500367142842,8800277910042078785,100,200
16953175303073098991,8800277910042078785,100,200
2158009846307189107,8800277910042078785,100,200
650961026183941811,8800277910042078785,100,200
13049294572962236234,8800277910042078785,100,200
970115698564691551,8800277910042078785,100,200
8570899601852062783,8800277910042078785,100,200
10569658927648282581,8800277910042078785,100,200
16305980332904243637,8800277910042078785,100,200
10425357765057597579,8800277910042078785,100,200
17857647839416152478,8800277910042078785,100,200
13374607681437444205,8800277910042078785,100,200
13988861427533351517,8800277910042078785,100,200
1285972023051455247,8800277910042078785,100,200
7382031226898789518,8800277910042078785,100,200
908338405280002923,8800277910042078785,100,200
14657238886500223838,8800277910042078785,100,200
6647856937286771555,8800277910042078785,100,200
12983861910882629333,8800277910042078785,100,200
13600065160990320595,8800277910042078785,100,200
15358687693839556253,8800277910042078785,100,200
7265663577516505905,8800277910042078785,100,200
15081686957234465053,8800277910042078785,100,200
5762591408686480877,8800277910042078785,100,200
378660052314678309,8800277910042078785,100,200
5086456356887039381,8800277910042078785,100,200
13550726191789575433,8800277910042078785,100,200
13652411753272690099,8800277910042078785,100,200
8164872925198486500,8800277910042078785,100,200
9468753785977943216,8800277910042078785,100,200
14387891231604027459,8800277910042078785,100,200
4927585488391103626,8800277910042078785,100,200
5490588616511702523,8800277910042078785,100,200
16593299113217598316,8800277910042078785,100,200
7343480258154458608,8800277910042078785,100,200
846509272267791611,8800277910042078785,100,200
5316817713716368384,8800277910042078785,100,200
17607691925786846202,8800277910042078785,100,200
17972448865981989898,8800277910042078785,100,200
10364739405821328915,8800277910042078785,100,200
10275524509919414410,8800277910042078785,100,200
7784722261664615766,8800277910042078785,100,200
11014210479456851481,8800277910042078785,100,200
1574991412865609582,8800277910042078785,100,200
5806842875109609661,8800277910042078785,100,200
4476300149885506513,8800277910042078785,100,200
3465950575877326797,8800277910042078785,100,200
6312633349873653222,8800277910042078785,100,200
17715909076670560541,8800277910042078785,100,200
13733091624203023283,8800277910042078785,100,200
808787645864401488,8800277910042078785,100,200
15266370933623719265,8800277910042078785,100,200
840487448997659914,8800277910042078785,100,200
5647824891256335937,8800277910042078785,100,200
17500266762546190555,8800277910042078785,100,200
17595091749498574950,8800277910042078785,100,200
17895847995883675789,8800277910042078785,100,200
5452959422377064028,8800277910042078785,100,200
5506740896666134305,8800277910042078785,100,200
17197886823933359013,8800277910042078785,100,200
6731693644491836703,8800277910042078785,100,200
2733333779461722090,8800277910042078785,100,200
15619856900824744810,8800277910042078785,100,200
14931955458811224974,8800277910042078785,100,200
1453040104188529150,8800277910042078785,100,200
5037509171205527047,8800277910042078785,100,200
10456629940389912080,8800277910042078785,100,200
5722907286245205142,8800277910042078785,100,200
13590274134652147618,8800277910042078785,100,200
5745941794547015699,8800277910042078785,100,200
16467238352273435161,8800277910042078785,100,200
15802692981823321259,8800277910042078785,100,200
18308233666690815252,8800277910042078785,100,200
91401810459393401,8800277910042078785,100,200
13083129245235714365,8800277910042078785,100,200
4396224071753559058,8800277910042078785,100,200
2348025489687291511,8800277910042078785,100,200
14092373430512611292,8800277910042078785,100,200
9690864847818190560,8800277910042078785,100,200
3091352311522859429,8800277910042078785,100,200
11172782682235433772,8800277910042078785,100,200
11808960163974283706,8800277910042078785,100,200
14918481154813957703,8800277910042078785,100,200
17239645116463116883,8800277910042078785,100,200
3366798464672187390,8800277910042078785,100,200
6502955320422656368,8800277910042078785,100,200
17025551785217801837,8800277910042078785,100,200
11784279518892235415,8800277910042078785,100,200
1127781580321680670,8800277910042078785,100,200
1658846373518298320,8800277910042078785,100,200
15954687441885369543,8800277910042078785,100,200
9608108776304377825,8800277910042078785,100,200
7178364893771062147,8800277910042078785,100,200
860369389495733254,8800277910042078785,100,200
3155148437823929149,8800277910042078785,100,200
11374909716383919477,8800277910042078785,100,200
16604792291704276333,8800277910042078785,100,200
9005569756376355174,8800277910042078785,100,200
7182739057062128702,8800277910042078785,100,200
13418043944052406311,8800277910042078785,100,200
12021333046579357185,8800277910042078785,100,200
7552485709579513060,8800277910042078785,100,200
4890606548273530486,8800277910042078785,100,200
17341044186791832303,8800277910042078785,100,200
17137714318559890216,8800277910042078785,100,200
11421677178997697661,8800277910042078785,100,200
12676190582985050392,8800277910042078785,100,200
4244480049722449511,8800277910042078785,100,200
12847537916382551988,8800277910042078785,100,200
9975642660802285632,8800277910042078785,100,200
11895434431946105080,8800277910042078785,100,200
9533029913499370449,8800277910042078785,100,200
11304419114502381636,8800277910042078785,100,200
11928104656142301756,8800277910042078785,100,200
9580214697052428163,8800277910042078785,100,200
16987341350192451035,8800277910042078785,100,200
11368466128639697041,8800277910042078785,100,200
1649884658222870143,8800277910042078785,100,200
16686492777250154656,8800277910042078785,100,200
9395362349160831697,8800277910042078785,100,200
229651929964284853,8800277910042078785,100,200
12275581109654470975,8800277910042078785,100,200
7465563024387823640,8800277910042078785,100,200
16004492705530467285,8800277910042078785,100,200
2753201723475505578,8800277910042078785,100,200
17640037654082847139,8800277910042078785,100,200
10312349778200354125,8800277910042078785,100,200
2131213115859378315,8800277910042078785,100,200
12947396450053407210,8800277910042078785,100,200
11702619407555507025,8800277910042078785,100,200
11967632758953931889,8800277910042078785,100,200
16374583858747072195,8800277910042078785,100,200
18236363706054054798,8800277910042078785,100,200
9491846588633929948,8800277910042078785,100,200
13314937949898981978,8800277910042078785,100,200
3199967511229805995,8800277910042078785,100,200
3954718427294019608,8800277910042078785,100,200
2232159914677363319,8800277910042078785,100,200
2205205866771205822,8800277910042078785,100,200
10002569781602895708,8800277910042078785,100,200
672882492769336162,8800277910042078785,100,200
4750355140179813540,8800277910042078785,100,200
4574114286213729472,8800277910042078785,100,200
9145335181433062419,8800277910042078785,100,200
15925312930056871683,8800277910042078785,100,200
14312044740720370872,8800277910042078785,100,200
12556484594593593215,8800277910042078785,100,200
12136806558101315874,8800277910042078785,100,200
275157608220178472,8800277910042078785,100,200
12692074833569664276,8800277910042078785,100,200
5918492793946262556,8800277910042078785,100,200
9744917349003986318,8800277910042078785,100,200
1668475402593143683,8800277910042078785,100,200
9646579425314972108,8800277910042078785,100,200
2897700605223766050,8800277910042078785,100,200
17821673792813888344,8800277910042078785,100,200
11952372933276410909,8800277910042078785,100,200
1048353230413187480,8800277910042078785,100,200
10223298370798611106,8800277910042078785,100,200
16876403980345045203,8800277910042078785,100,200
6294246427127676902,8800277910042078785,100,200
13257429250447985175,8800277910042078785,100,200
8665560115844921219,8800277910042078785,100,200
13950681393134505566,8800277910042078785,100,200
13754183507580846475,8800277910042078785,100,200
16468764671494156755,8800277910042078785,100,200
9116100889818629404,8800277910042078785,100,200
9886798875235038663,8800277910042078785,100,200
14218301136755761415,8800277910042078785,100,200
6113901656262558096,8800277910042078785,100,200
10557437404455912913,8800277910042078785,100,200
1789106420523517748,8800277910042078785,100,200
16428924822903809050,8800277910042078785,100,200
16347640512694849075,8800277910042078785,100,200
1303831183835304636,8800277910042078785,100,200
2350365053932461822,8800277910042078785,100,200
9865454401349200995,8800277910042078785,100,200
15906000853871352810,8800277910042078785,100,200
14259978602349603135,8800277910042078785,100,200
6308403381443447640,8800277910042078785,100,200
3652230429348666449,8800277910042078785,100,200
1782643338695879688,8800277910042078785,100,200
4543559500188744619,8800277910042078785,100,200
3836765008308031754,8800277910042078785,100,200
2110701524911742175,8800277910042078785,100,200
6846051538746858646,8800277910042078785,100,200
16393887108033207597,8800277910042078785,100,200
13233604745825856619,8800277910042078785,100,200
3539824675738536560,8800277910042078785,100,200
4250327008425015400,8800277910042078785,100,200
11548113170758882810,8800277910042078785,100,200
1630671917079902204,8800277910042078785,100,200
18295429656659820587,8800277910042078785,100,200
11904562981397502202,8917160299002302498,100,200
1872048220442651202,9047600790078002968,100,200
15527931818469535432,9047600790078002968,100,200
3841559910727376187,9047600790078002968,100,200
14513170075408456244,9047600790078002968,100,200
22268741546984557,9047600790078002968,100,200
6139438906942431072,9047600790078002968,100,200
3033353482618307457,9448046028183604997,100,200
1698574504698156830,9641338109195026049,100,200
9016905420374999970,9641338109195026049,100,200
13955590415792971296,9641338109195026049,100,200
3111824934352615547,9641338109195026049,100,200
11844545221343806704,9641338109195026049,100,200
927788450281872746,9641338109195026049,100,200
13548666504209191101,9652433591454502056,100,200
4948867811717312684,9652433591454502056,100,200
1223320699060968296,9652433591454502056,100,200
12425235669196105086,9652433591454502056,100,200
4019927737407104774,9652433591454502056,100,200
3785104933284843929,9652433591454502056,100,200
680870255706179956,9652433591454502056,100,200
2518700377503557002,9652433591454502056,100,200
15290754431520260910,9664431296886655735,100,200
9357693610564225026,9664431296886655735,100,200
12115687617352378374,9668805387092711076,100,200
10007631167905337303,9668805387092711076,100,200
13929574458030650602,9668805387092711076,100,200
14269473495840601888,9668805387092711076,100,200
9485182845194138402,9668805387092711076,100,200
8603284328944337115,9668805387092711076,100,200
9909498625307911149,9668805387092711076,100,200
175443813291560405,9668805387092711076,100,200
3819211442217174503,9668805387092711076,100,200
4262171367025117487,9668805387092711076,100,200
364123535986588787,9668805387092711076,100,200
8273214167388177217,9668805387092711076,100,200
7557641284606471326,9668805387092711076,100,200
4675605510338938233,9668805387092711076,100,200
5621291624497032630,9668805387092711076,100,200
17540957040837374898,9668805387092711076,100,200
12948311194428477809,9668805387092711076,100,200
4930772548787196698,9668805387092711076,100,200
2001908861855543934,9668805387092711076,100,200
307177965658273111,9668805387092711076,100,200
8667939209962364363,9668805387092711076,100,200
16821030223639601694,9668805387092711076,100,200
5202483726773768435,9668805387092711076,100,200
15691527610443972633,9668805387092711076,100,200
4210263488714989290,9668805387092711076,100,200
9409731551831390188,9668805387092711076,100,200
11666844208743195830,9668805387092711076,100,200
10829841969189580504,9668805387092711076,100,200
9682479989008406197,9668805387092711076,100,200
2087858190406438895,9668805387092711076,100,200
8056395799895690636,9668805387092711076,100,200
8118886698202307026,9668805387092711076,100,200
10265569829392378834,9668805387092711076,100,200
6252245971370213273,9668805387092711076,100,200
2742462448283211195,9668805387092711076,100,200
8704850312117653599,9668805387092711076,100,200
3296496139706187607,9668805387092711076,100,200
14271142192797449957,9668805387092711076,100,200
4529833375741619256,9668805387092711076,100,200
16208890087190834466,9668805387092711076,100,200
12178635056446590419,9668805387092711076,100,200
14397888845225333920,9668805387092711076,100,200
5259379557093994246,9668805387092711076,100,200
17283143461237704217,9668805387092711076,100,200
10996145723501335672,9668805387092711076,100,200
9268214839601785721,9668805387092711076,100,200
6569688650395909499,9668805387092711076,100,200
13103779970219404764,9668805387092711076,100,200
13968286956671775590,9668805387092711076,100,200
4266677154362866040,9668805387092711076,100,200
8192061376124993383,9668805387092711076,100,200
15196168772219282546,9668805387092711076,100,200
1886967425030056606,9668805387092711076,100,200
5757597802125602418,9668805387092711076,100,200
11537780659827873678,9668805387092711076,100,200
4401904471929080978,9668805387092711076,100,200
10541711526292944431,9668805387092711076,100,200
12999494465302049511,9668805387092711076,100,200
2259401606170324088,9668805387092711076,100,200
15141645468488313462,9668805387092711076,100,200
7761755515949759985,9668805387092711076,100,200
2131190153176561866,9668805387092711076,100,200
3926203096085766856,9668805387092711076,100,200
10103696080393464821,9668805387092711076,100,200
18277279188681287353,9668805387092711076,100,200
6095853035723500135,9668805387092711076,100,200
12846414020041997551,9668805387092711076,100,200
6001574400378258190,9668805387092711076,100,200
18161751305083160213,9668805387092711076,100,200
4422641161054536913,9668805387092711076,100,200
13657008362768701841,9668805387092711076,100,200
3816751336409816826,9668805387092711076,100,200
9627531066129557063,9668805387092711076,100,200
16891419448663586622,9668805387092711076,100,200
6933750080352913303,9668805387092711076,100,200
13568989765082979875,9668805387092711076,100,200
6828035669237206737,9668805387092711076,100,200
2139377822248855620,9668805387092711076,100,200
9311325063050078997,9668805387092711076,100,200
17896056973282084564,9668805387092711076,100,200
16407684508952308494,9668805387092711076,100,200
7847613639634632820,9668805387092711076,100,200
16839819056704785429,9668805387092711076,100,200
5222507060417044681,9668805387092711076,100,200
13687618672749101435,9668805387092711076,100,200
7625278025788869811,9668805387092711076,100,200
11657297176711701208,9668805387092711076,100,200
9350298280046703997,9668805387092711076,100,200
9705515062819020189,9668805387092711076,100,200
13599384229865547483,9668805387092711076,100,200
18368349866651779636,9668805387092711076,100,200
4330227860589635363,9668805387092711076,100,200
11847132581715292896,9668805387092711076,100,200
3870042482445871224,9668805387092711076,100,200
5915726545061845252,9668805387092711076,100,200
4930573415126549153,9668805387092711076,100,200
5363081397182104582,9668805387092711076,100,200
12450897845255941821,9668805387092711076,100,200
4154782603338936179,9668805387092711076,100,200
6495291881523610608,9668805387092711076,100,200
1432669649480593429,9668805387092711076,100,200
5187777993331014070,9668805387092711076,100,200
12333138111075450415,9668805387092711076,100,200
788254041337508877,9668805387092711076,100,200
6125513531134491998,9668805387092711076,100,200
10666878678782353236,9668805387092711076,100,200
8785920381727315896,9668805387092711076,100,200
3886203185868242724,9668805387092711076,100,200
8743505439056804287,9668805387092711076,100,200
14381347433039433434,9668805387092711076,100,200
14968115570695229712,9668805387092711076,100,200
13354262906139117813,9668805387092711076,100,200
12224033514020060133,9668805387092711076,100,200
13989769948110841378,9668805387092711076,100,200
16652122926283885733,9668805387092711076,100,200
3717620315300850834,9668805387092711076,100,200
1193209674758009217,9668805387092711076,100,200
16918286313080257121,9668805387092711076,100,200
6191752443908557741,9668805387092711076,100,200
4112135846225773191,9668805387092711076,100,200
3338018951715164612,9668805387092711076,100,200
1451558490229670979,9668805387092711076,100,200
9087409115447140445,9668805387092711076,100,200
11590243947326681203,9668805387092711076,100,200
17641017946108102266,9668805387092711076,100,200
3853308435396990276,9668805387092711076,100,200
7718086031641829313,9668805387092711076,100,200
485632212406788263,9668805387092711076,100,200
3796529854446153565,9668805387092711076,100,200
11233585476724589524,9668805387092711076,100,200
3250445751045500925,9668805387092711076,100,200
13661151806519997214,9668805387092711076,100,200
12419916974483340407,9668805387092711076,100,200
16612623275913749227,9668805387092711076,100,200
16174694416155535678,9668805387092711076,100,200
15570867998980998385,9668805387092711076,100,200
4090959088125124440,9668805387092711076,100,200
789318717025230173,9668805387092711076,100,200
12385688109112892729,9668805387092711076,100,200
15527709446838646161,9668805387092711076,100,200
795274000935217780,9668805387092711076,100,200
13908801580407541006,9668805387092711076,100,200
16728579891289965850,9668805387092711076,100,200
2296999150384402165,9668805387092711076,100,200
10276447911187136198,9668805387092711076,100,200
3580507773677779595,9668805387092711076,100,200
15063371488238405708,9668805387092711076,100,200
11169799301184859158,9668805387092711076,100,200
789621675548357261,9668805387092711076,100,200
12039122377434515629,9668805387092711076,100,200
10046258385595033369,9668805387092711076,100,200
15703439840439897600,9668805387092711076,100,200
15238048317494388713,9668805387092711076,100,200
2170396721228482027,9668805387092711076,100,200
15438882154665446063,9668805387092711076,100,200
16058085664667256262,9668805387092711076,100,200
6740865642515568132,9668805387092711076,100,200
16136589981970189222,9668805387092711076,100,200
11364821021270392404,9668805387092711076,100,200
11283873649514478952,9668805387092711076,100,200
13631032952897030928,9668805387092711076,100,200
9726538614783874635,9668805387092711076,100,200
6075496783915070498,9668805387092711076,100,200
14667840431445960574,9668805387092711076,100,200
14270255153718215673,9668805387092711076,100,200
16918359901073273018,9668805387092711076,100,200
16641434168253942910,9668805387092711076,100,200
3806092652019079098,9668805387092711076,100,200
5778056260473485216,9668805387092711076,100,200
5351826476158119179,9668805387092711076,100,200
11854370139151079571,9668805387092711076,100,200
4022638237495342134,9668805387092711076,100,200
7150565091565220561,9668805387092711076,100,200
4881381279661024007,9668805387092711076,100,200
18099119521333678018,9668805387092711076,100,200
12378866090818501190,9668805387092711076,100,200
6945519973354955252,9668805387092711076,100,200
13886559642783873997,9668805387092711076,100,200
17197697978759036226,9668805387092711076,100,200
14002247440341359819,9668805387092711076,100,200
7014970793362868980,9668805387092711076,100,200
942834791431803316,9668805387092711076,100,200
16950192093779675933,9668805387092711076,100,200
15859362139092891203,9668805387092711076,100,200
15315913225318686246,9668805387092711076,100,200
8160173064476004900,9668805387092711076,100,200
16476542190457388426,9668805387092711076,100,200
13695599624046792034,9668805387092711076,100,200
809323866895203296,9668805387092711076,100,200
17302472066805431086,9668805387092711076,100,200
14321037989385536256,9668805387092711076,100,200
2959001131008879598,9668805387092711076,100,200
772227872594998639,9668805387092711076,100,200
8000859127257932839,9668805387092711076,100,200
11374281512660991109,9668805387092711076,100,200
14643225638998638044,9668805387092711076,100,200
13779349827300061620,9668805387092711076,100,200
847101101546515958,9668805387092711076,100,200
12898135331036447358,9668805387092711076,100,200
18175372899939939458,9668805387092711076,100,200
14504542483848705858,9668805387092711076,100,200
13173470072767884257,9668805387092711076,100,200
7157788833074573743,9668805387092711076,100,200
17876468150152640940,9668805387092711076,100,200
14183067352192207433,9668805387092711076,100,200
17711501588478428865,9668805387092711076,100,200
15584552015445829027,9668805387092711076,100,200
16497020238963756327,9668805387092711076,100,200
12835545724568848685,9668805387092711076,100,200
4265923815300080593,9668805387092711076,100,200
11780123525947043735,9668805387092711076,100,200
529905581675087682,9668805387092711076,100,200
9144115661934312909,9668805387092711076,100,200
4473774650236612214,9668805387092711076,100,200
11894964101797942693,9668805387092711076,100,200
15672532537355414192,9668805387092711076,100,200
10434696242209779966,9668805387092711076,100,200
11262798587942319194,9668805387092711076,100,200
13904049576672468435,9668805387092711076,100,200
192641721446014857,9668805387092711076,100,200
13580108024057505759,9668805387092711076,100,200
10635922923684156464,9668805387092711076,100,200
4009972770696583029,9668805387092711076,100,200
17982263633818177012,9668805387092711076,100,200
2522964320588160231,9668805387092711076,100,200
16066493088135621485,9668805387092711076,100,200
14922496740801053279,9668805387092711076,100,200
5393166492889816622,9668805387092711076,100,200
10694750836097034347,9668805387092711076,100,200
13236411592465422896,9668805387092711076,100,200
9847394742241749739,9668805387092711076,100,200
16298867372242307656,9668805387092711076,100,200
15930918075987319855,9668805387092711076,100,200
17059654456683631971,9668805387092711076,100,200
2890630987748204223,9668805387092711076,100,200
1772992959277174402,9668805387092711076,100,200
14184870118655131527,9668805387092711076,100,200
10843319730623650336,9668805387092711076,100,200
6334695433195725534,9668805387092711076,100,200
7709209380001705501,9668805387092711076,100,200
7557329693583105730,9668805387092711076,100,200
8400274749790125789,9668805387092711076,100,200
5582356610267426720,9668805387092711076,100,200
13020432873875644788,9668805387092711076,100,200
5526171380706853330,9668805387092711076,100,200
1169565260170983876,9668805387092711076,100,200
10227445513891572859,9668805387092711076,100,200
230691902331542062,9668805387092711076,100,200
2051992499692619311,9668805387092711076,100,200
9788193343107150230,9668805387092711076,100,200
4148584644151594334,9668805387092711076,100,200
5422740063754346164,9668805387092711076,100,200
6382690977656393828,9668805387092711076,100,200
17400152807840058722,9668805387092711076,100,200
7459396627028772748,9668805387092711076,100,200
10782065340799202397,9668805387092711076,100,200
8879115888481315777,9709393308201664527,100,200
320673452463560051,9709393308201664527,100,200
8542690597615519837,9709393308201664527,100,200
12301726378888271573,9709393308201664527,100,200
3933509095815693538,9709393308201664527,100,200
17645327003392241394,9733053073143149125,100,200
5776706398094827707,9733053073143149125,100,200
5254960176582943278,9733053073143149125,100,200
12395922762490487810,9733053073143149125,100,200
12190389989406048255,9733053073143149125,100,200
6931592251071036221,9733053073143149125,100,200
1082298974352119914,9733053073143149125,100,200
14016206895340956592,9733053073143149125,100,200
17089106989900389596,9733053073143149125,100,200
13586155217394284928,9733053073143149125,100,200
16458185587935227165,9733053073143149125,100,200
2042909812664401637,9733053073143149125,100,200
165164465607892383,9733053073143149125,100,200
12277576959906382316,9733053073143149125,100,200
12690365699382403340,9733053073143149125,100,200
8273030831931093204,9733053073143149125,100,200
3074842156267693974,9733053073143149125,100,200
11312103897216934427,9733053073143149125,100,200
17396736297909631448,9733053073143149125,100,200
3032899536313174577,9733053073143149125,100,200
8766688887422413585,9733053073143149125,100,200
11943972215819726797,9733053073143149125,100,200
247603087265510849,9733053073143149125,100,200
11153380006593479015,9733053073143149125,100,200
6241610077852592375,9733053073143149125,100,200
3901015208381400743,9733053073143149125,100,200
12395737501914347771,9733053073143149125,100,200
3614375231383748418,9733053073143149125,100,200
12621851006159268879,9733053073143149125,100,200
11692851195657401030,9733053073143149125,100,200
6788920378793579711,9733053073143149125,100,200
10440496663929312175,9733053073143149125,100,200
8671963370786773277,9733053073143149125,100,200
16119577094497859229,9733053073143149125,100,200
16568541871568101230,9733053073143149125,100,200
17746967172048632635,9733053073143149125,100,200
6782729028036804793,9733053073143149125,100,200
6570549039921072740,9733053073143149125,100,200
17623634915619847334,9733053073143149125,100,200
5051101164010198646,9733053073143149125,100,200
2876013594786906395,9733053073143149125,100,200
7863907031782417921,9733053073143149125,100,200
14065217620352886227,9733053073143149125,100,200
10663196167279961027,9733053073143149125,100,200
9487263948101301264,9733053073143149125,100,200
10124032050457635728,9733053073143149125,100,200
10180139365599696312,9733053073143149125,100,200
12600762111287414157,9733053073143149125,100,200
3574991995944996703,9733053073143149125,100,200
16928302266584492638,9733053073143149125,100,200
10199898803707452726,9733053073143149125,100,200
15170634223078841824,9733053073143149125,100,200
10702203972012493135,9733053073143149125,100,200
7251537937398690958,9733053073143149125,100,200
18324423326925624816,9733053073143149125,100,200
16054583257972669951,9733053073143149125,100,200
16085221980351310701,9733053073143149125,100,200
16267696259389435204,9733053073143149125,100,200
12300233996882394445,9733053073143149125,100,200
6291670962331024378,9733053073143149125,100,200
17281903657533389824,9733053073143149125,100,200
18271745932859873048,9733053073143149125,100,200
9791883842110392271,9733053073143149125,100,200
17781404963976412383,9733053073143149125,100,200
13522905731073897270,9733053073143149125,100,200
16520140835729112301,9733053073143149125,100,200
1438104370414011832,9733053073143149125,100,200
18433974566818779214,9733053073143149125,100,200
9346314351294329772,9733053073143149125,100,200
11948969464078240119,9733053073143149125,100,200
8583433796026767483,9733053073143149125,100,200
8001880470484877528,9733053073143149125,100,200
14187749555711740811,9733053073143149125,100,200
7827728599840759131,9733053073143149125,100,200
13226200357472443042,9733053073143149125,100,200
9084491966228198666,9733053073143149125,100,200
4571914725150913539,9733053073143149125,100,200
1248313448409594188,9733053073143149125,100,200
8739771121550097365,9733053073143149125,100,200
11724427464223288537,9733053073143149125,100,200
577290884621046799,9733053073143149125,100,200
4743976602054223971,9733053073143149125,100,200
12061599692555708571,9733053073143149125,100,200
8121896989387027660,9733053073143149125,100,200
18070989839481791904,9733053073143149125,100,200
5765707480377937531,9733053073143149125,100,200
13976894929232166434,9733053073143149125,100,200
10251311240361188725,9733053073143149125,100,200
8102467887884914082,9733053073143149125,100,200
